"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"9c130035a9d6e37d6d98ef04fd85c9be4d6f0f84841d0077492e4cfe9b70ae1f08e2e45fd7fd43643fdd9fc21b69fcab72f75833e08daf0a328d75dea214c499",,"2025-01-26T10:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-26T10:30:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER TURNING/NO SIGNAL","2435","W","DEVON AVE","2413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","10","1","1","41.9975984258","-87.6912471088","POINT (-87.691247108761 41.997598425764)"
"58f9f05502a53107fb53305cafb681f454a699785bed3caeb890feb04aafbcf3b54a716c0ba9953eb26d58d0513481436d560b88802841716688f4a772d0bd5d",,"2025-01-26T10:13:00.000","40","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-01-26T10:24:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3","S","LAKE SHORE DR NB","114",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","1","1","41.8820204473","-87.61693845","POINT (-87.616938449956 41.882020447311)"
"27c7ceeaecf365a181fe6bc8414c2c491a2e6d3f198f6d25f4e96f41466be39563f0f160268ef7651b1c8ec9f3a5faca0ac4243cad1a8c926927b8d382365ee0",,"2025-01-26T10:12:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-01-26T13:44:00.000","DISREGARDING TRAFFIC SIGNALS","NOT APPLICABLE","2798","W","PERSHING RD","911",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","1","1","41.8228987556","-87.6945081041","POINT (-87.694508104143 41.822898755625)"
"485d2b35d76ffbce746db16ad2e36117c20f93d4b9f793c8b1103dbab7a5b547297152e5ace5700d28f11ba8fbad2e73bd3ad02cd89fa607d81a430470510884","Y","2025-01-26T10:00:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-01-30T12:30:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","7937","S","RIDGELAND AVE","414",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","10","1","1","41.750431736","-87.5815065027","POINT (-87.581506502745 41.75043173601)"
"5a96572b5ca1e3b7c69a011271d8edf8df9381202dabacd862d3e5459e5770a5b4cc68419863a80984dca8695b716fd91f01bf933f5bf5b5c553deb6d76b0411",,"2025-01-26T10:00:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-26T10:36:00.000","IMPROPER OVERTAKING/PASSING","FAILING TO YIELD RIGHT-OF-WAY","6948","W","GRAND AVE","2512",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","1","1","41.9236732565","-87.7996266459","POINT (-87.799626645945 41.923673256513)"
"ae7cdec4df4649691cc021fdebb5b88a6b77f89de2a8f51d7e336980f68ef5d191b9cfde62f91230561d04df1a3374964905d5defc6bf62af000f0bfbf9dd305",,"2025-01-26T10:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-01-26T12:00:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","2350","W","99TH ST","2213",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","1","1","41.713762089","-87.6815024983","POINT (-87.681502498309 41.713762089022)"
"9fbd11b18c4862413e73186b0ce71e54a42b233350e060e54af4bea780ab91aa3fe642a371dba27f2bb6f66baf25fc243af17478bf49a1777c1f16e488c1ce45",,"2025-01-26T09:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-26T09:56:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6014","W","FULLERTON AVE","2512",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","1","1","41.923925021","-87.7764180517","POINT (-87.776418051749 41.92392502104)"
"ec708dfffbfb1502062bb4d56b27f826378f786627070d8880e238323b4f70a303dcc8ee0b8b09330da23f3be2dd67be18b8bb6337aa99d2851d81c77f67741e",,"2025-01-26T09:45:00.000","35","OTHER","OTHER","CLEAR","DAYLIGHT","REAR END","OTHER",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2025-01-26T10:32:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","5549","W","DIVERSEY AVE","2514",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","1","1","41.9311743735","-87.7657887364","POINT (-87.765788736419 41.931174373456)"
"1f21d90ce3f85dd39dc9ea7f59c1e6f438c1412b0448af365c58f59de35e633c2e27d36c87979fda8ddec9ae64cfa3bd193c2d6f1ab6b65fb013907d2872c1c5",,"2025-01-26T09:40:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","FIXED OBJECT","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y",,"$501 - $1,500","2025-01-26T09:42:00.000","EQUIPMENT - VEHICLE CONDITION","NOT APPLICABLE","1951","E","95TH ST","431","Y","Y",,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","1","1","41.7223544483","-87.5757780641","POINT (-87.575778064147 41.722354448293)"
"a6d0005fd860c42a6231dc21590d5bf24a9984e7880ba1c04b01628fb5900b1396bf42cd633393c3f940cf0233efcb565f4b937081f917963c2c4557f2b05e0d",,"2025-01-26T09:03:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2025-01-26T09:07:00.000","IMPROPER BACKING","UNABLE TO DETERMINE","3542","W","LELAND AVE","1723",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","1","1","41.9666510989","-87.7175076871","POINT (-87.71750768706 41.966651098888)"
"043b66675f24d2f03ede3165f121a34afcd39ae8cabf765453256e12225dd4a945f5e402e3740f68b15af39da66b846e63549f36ef50f36f604f762bf8d9a6fb","N","2025-01-26T09:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-26T09:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","500","W","DIVISION ST","1821",,"Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","1","1","41.9038573464","-87.6412256185","POINT (-87.64122561851 41.903857346356)"
"12cc6fa75451573d1fa219dddb6c473ef1476c2fb576af181ef578166e3f22f97f4b40dd7628d3c9de6951f5cd9a4989107a271a1cb85077c4d02a37d8df7e84",,"2025-01-26T09:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-26T09:33:00.000","DISREGARDING TRAFFIC SIGNALS","NOT APPLICABLE","7900","S","STONY ISLAND AVE","411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","1","1","41.7514606032","-87.585971993","POINT (-87.585971992965 41.751460603167)"
"9d6c17c2faf68a2d638dea6d64bcfb245c695ebcf06f5ab932c26d47f36794ca29a61d338bcfaf581088601fadefc81eaff6947e5c2f4f44d2683113590a6799",,"2025-01-26T09:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","UNKNOWN","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-01-26T10:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6235","W","DIVERSEY AVE","2512",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","1","1","41.9309402821","-87.7822572621","POINT (-87.782257262125 41.930940282102)"
"bc8f2ab871fa5c4c3ad76a7b7034c1a243ef95a1950674409fabce51262d9c5d0e72ea8f91154be978d631029387317de397f95d740a6a65bde8c7b06adcaabb",,"2025-01-26T08:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-26T09:00:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER TURNING/NO SIGNAL","7900","S","DR MARTIN LUTHER KING JR DR","623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","1","1","41.7510204707","-87.6151022455","POINT (-87.615102245534 41.751020470682)"
"dd33f9412648fadc5c82a434241e07e0e5da7073ec3926061db44d18c557ce9fdea3b9302e2ae07d82f730d008be377d2e85d23fe15bf157cc76e4c42373606d",,"2025-01-26T08:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-26T09:10:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","NOT APPLICABLE","2901","N","CENTRAL AVE","2514",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","1","1","41.9331942648","-87.7661656985","POINT (-87.766165698471 41.933194264849)"
"e649216b74ced137492b9c20816604002a3297ea68f33a3fbb353b00a89076ec12c36d20e71d9b0250ebf17943e84be1ce83539327e6f5db0be3c719b27406d4",,"2025-01-26T08:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","OTHER OBJECT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-28T17:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4700","S","RACINE AVE","933",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","1","1","41.8086878811","-87.6553867772","POINT (-87.655386777207 41.808687881101)"
"8934394bb10dd83ec7ab743e36d5dc2dade445debd30f271ffc34f1170c91371ef9a98d62a8d64007723fa8c2bcca7858af613967e0699a420945b4da497bf3e",,"2025-01-26T08:05:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-26T08:05:00.000","NOT APPLICABLE","NOT APPLICABLE","4427","S","MAPLEWOOD AVE","922",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","0","0","8","1","1","41.8130065129","-87.6880986042","POINT (-87.688098604226 41.813006512944)"
"55f46264f786e0226260862ea3f545c6fb0a570d957cc3e045840d6342c92cadade6cc91acfe4768edee7d5a88f0dc87f1003d576d613b5816ca9431c7e8a6fb","Y","2025-01-26T07:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-26T07:58:00.000","DISTRACTION - FROM OUTSIDE VEHICLE","NOT APPLICABLE","3120","W","PETERSON AVE","2413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","1","1","41.9905037124","-87.7076915272","POINT (-87.707691527194 41.990503712375)"
"d6ce3b5f7f1701ac5ad2479c52615c091173730b2254a802443121a51ca436f4771f5d585eab8207cbc6afa099f2a2dabbbbcef7c20cf43c7b59b031e8e2d84a",,"2025-01-26T06:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-26T07:37:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","549","W","87TH ST","2223",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","6","1","1","41.735930414","-87.6382680451","POINT (-87.638268045138 41.735930414017)"
"ef185af9738c68aeb2c692532a3a2482640c2445edfde67aab0c2639fd821ff89b674c06955eb46055b98c45655615b8581a2bfd76b3bbfc45aa01f18b50a8b0",,"2025-01-26T06:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-01-26T06:52:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","1300","S","MICHIGAN AVE","131",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","6","1","1","41.8657003856","-87.6242595813","POINT (-87.624259581278 41.865700385616)"
"b351297e761e85cc86b59233583bbcb284a4fbfaccc151b919b570d88b66d410f20fc45f6d2dcc5e93a8cfaa321fc14c3de01832c24710bb9b7cb4a6917d574f",,"2025-01-26T06:30:00.000","20","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DAWN","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-26T06:42:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","4299","N","BROADWAY","1915",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","6","1","1","41.9600456731","-87.6538887682","POINT (-87.653888768215 41.960045673104)"
"1d662cd68e762b7adfc71c3b65161ed248024f98a8704526ffbfb8e213e6cc3906601a6e1266cf4767d9d72bf1346b43ce0bead51222ab24788fc8c1ab8531ba",,"2025-01-26T06:01:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","FIXED OBJECT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-26T06:55:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1351","E","75TH ST","411",,,,,,,"1","NONINCAPACITATING INJURY","1","0","0","1","0","0","0","6","1","1","41.7586100527","-87.5911942545","POINT (-87.591194254499 41.758610052698)"
"9f81ce31bd22c0899ba2056f522e70dbe75c3ad5cf5dcfe8d006d40866f2fe9debf7ee45df60424c33f151ae66d5723c256f9d4bdb3d04bcfcb3ba08460f12ca",,"2025-01-26T05:54:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,"N","$500 OR LESS","2025-01-26T06:01:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","NOT APPLICABLE","6300","S","WENTWORTH AVE","312",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","5","1","1","41.7799026134","-87.6302938056","POINT (-87.630293805556 41.779902613439)"
"d5ef28be05ec48c7d57c90ca41c3e4fcdad8e2d4b491a54e74c919ea6a18a3270fa328a8c983b96b50d09d3a40e16d1a1703887943f5cc0611eb96b43fcd5cfc",,"2025-01-26T05:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-01-26T05:42:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","6900","S","ASHLAND AVE","735",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","1","0","5","1","1","41.7684549099","-87.664038433","POINT (-87.664038433009 41.768454909931)"
"78be6b55940aae576588ccedcda694202dbd2e8bd0358f0dece05b25778ac825af0e3e530f45ba422021484e311943d07b9e8677b1574781de9221eaf2b81aaa",,"2025-01-26T05:34:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y","Y",,"OVER $1,500","2025-01-26T05:35:00.000","DISREGARDING TRAFFIC SIGNALS","UNABLE TO DETERMINE","3432","E","106TH ST","432",,,,,,,"3","INCAPACITATING INJURY","6","0","1","5","0","3","0","5","1","1","41.7028631098","-87.5400383681","POINT (-87.540038368056 41.702863109815)"
"cc413e2c65e93e157bea9b9fbb44a449175a9bfc146207d9d8fd094eb10ca3d01c65d08b017adbc68773ce2c0236d1cfe52df09b8601fc8c4cf713b56e847004",,"2025-01-26T05:30:00.000","30","UNKNOWN","UNKNOWN","CLEAR","UNKNOWN","PARKED MOTOR VEHICLE","UNKNOWN",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-26T13:40:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3311","N","KENNETH AVE","1731",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","5","1","1","41.9411431373","-87.7381823784","POINT (-87.738182378387 41.941143137332)"
"8e7ae8e110fe40376af1df881a89d77f0750ecb868fa0201b0512bb8f447ad32819371df59aa54e468c11bfd5983b2979fe7018f97a1ddf5ad3ad3d3e67d6f63",,"2025-01-26T05:20:00.000","25","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2025-01-26T05:25:00.000","DISREGARDING STOP SIGN","FAILING TO YIELD RIGHT-OF-WAY","5200","S","WASHTENAW AVE","923",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","5","1","1","41.7991123276","-87.6916559125","POINT (-87.691655912453 41.799112327591)"
"533c6aeda0120b13dad818d4426e5ee6901e11b649febc260eab3b5dde2b77f3fd8f50fcb00408dfd487de242a23831b2b3e65aad0d3a38fd796a68405cc5ceb",,"2025-01-26T05:00:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","REAR TO REAR","OTHER",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-28T16:05:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","160","W","DIVISION ST","1821",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","5","1","1","41.903973232","-87.6338260054","POINT (-87.633826005363 41.903973231985)"
"6d9c169ec5de93de668bef1f4545034c6f88fab1bb447f1ecdce2fc6a92c4a354d943bc2d17ee6ae2e8b58dd7ec93649a93fba1732e26578a5cdf0a32ff39c5e",,"2025-01-26T05:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","FIXED OBJECT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-27T13:40:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3215","N","SHEFFIELD AVE","1924",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","5","1","1","41.9404036925","-87.6539751584","POINT (-87.653975158449 41.940403692497)"
"6720121dc414583f6b90d46d55a767a22a0a7b4400ef79e12ccfeaa4b3ad232f2452a7a5c5c8260db25d8d6f915886784006fc901cb04f9945edb491e029afd6",,"2025-01-26T04:53:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-26T05:00:00.000","DISREGARDING TRAFFIC SIGNALS","UNABLE TO DETERMINE","2001","W","CERMAK RD","1034",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","4","1","1","41.8520640214","-87.6759594013","POINT (-87.675959401283 41.852064021354)"
"4a7519aed46fd2ddf7b96c03c217666f4d7d2aedcbe3c1db7c57eb82021399b8cf42eaa5b479260b61737071a5ffbd5cf66a5138cdbaf48e7f695ac6cc8108c2",,"2025-01-26T04:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2025-01-28T13:35:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER TURNING/NO SIGNAL","8027","S","STONY ISLAND AVE","411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","4","1","1","41.7489435382","-87.5853730798","POINT (-87.585373079763 41.7489435382)"
"d4976024d6e4e2b1600e6eb4a6bb2634b73ae965d4e06390866ee9f883d212eec95fb597be1a32fd5884c8827cde83052986287a2e5a0c9c28af2b1aea4cde89",,"2025-01-26T04:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2025-01-26T04:45:00.000","FAILING TO YIELD RIGHT-OF-WAY","IMPROPER TURNING/NO SIGNAL","9501","S","WESTERN AVE","2213",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","4","1","1","41.7208489266","-87.6819151126","POINT (-87.681915112556 41.720848926601)"
"e9045800b46ac93a31ca32aa99c1a6d68be603147356a76eb25a2d204a2a545bd773309e5eac6761d284e81fda1c96cc8d0791a413b64377906f7b3b99063df2",,"2025-01-26T04:30:00.000","15","NO CONTROLS","UNKNOWN","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y","Y","$501 - $1,500","2025-01-26T04:34:00.000","IMPROPER BACKING","NOT APPLICABLE","3801","W","HARRISON ST","1133",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","4","1","1","41.8734046453","-87.7203996283","POINT (-87.720399628297 41.873404645345)"
"2d5f2aeb43d21a5ff062d4c5da0ff891d09dbd39e7d1b1ea8bf502d78216cc3f67868fde8489661b450f2d1f0f1152cb0f087118370d18a5d82ba8daee73919b","Y","2025-01-26T04:22:00.000","15","UNKNOWN","UNKNOWN","CLEAR","DARKNESS","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-01-26T04:22:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6231","W","GEORGE ST","2511",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","1","0","4","1","1","41.9327719713","-87.7821626244","POINT (-87.78216262445 41.932771971263)"
"ef3d83ced7cbede95ee02cf1ee43326552c3898162130ba07362d2b3448a5ce142ff34843fbcf4a03c3f12c7a13402febbf4ebee71984a2d3e693587b410df30",,"2025-01-26T04:22:00.000","35","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"N","OVER $1,500","2025-01-26T04:22:00.000","DRIVING ON WRONG SIDE/WRONG WAY","PHYSICAL CONDITION OF DRIVER","901","N","HOMAN AVE","1121",,,,,,,"3","NONINCAPACITATING INJURY","1","0","0","1","0","0","0","4","1","1","41.8973812232","-87.7113492175","POINT (-87.711349217508 41.897381223216)"
